Id,SalePrice
2734,150358.6054497454
2735,122784.7506565675
2736,135303.97046519018
2737,118291.05321648566
2738,137391.2839261067
2739,162550.62255259012
2740,136336.02129688332
2741,131742.40213895947
2742,155797.66806246992
2743,142943.17662469597
2744,165910.82376308666
2745,154346.98325952038
2746,121999.06645756497
2747,133714.09978940777
2748,121467.47296575962
2749,128963.39986362674
2750,123956.54173593549
2751,124791.74099180207
2752,216542.27852673238
2753,158706.28227827392
2754,250603.93141932078
2755,132211.05991289965
2756,98781.15853615441
2757,76581.12612471246
2758,91402.25110969489
2759,156030.926148942
2760,113652.06802383992
2761,133552.41221809483
2762,135676.36011336846
2763,214713.01937750936
2764,149447.2099320318
2765,308870.87993210927
2766,128204.1286198821
2767,76429.8810415894
2768,114036.72053560882
2769,119651.00914513663
2770,157782.11927549608
2771,111350.29492911414
2772,106193.4752056492
2773,151596.86851419244
2774,131507.15205201524
2775,120383.44456231226
2776,135362.4557925735
2777,139652.3437061447
2778,129794.01997685584
2779,104340.17714051512
2780,104135.89782141369
2781,100814.49679748279
2782,94459.2603202241
2783,87683.86434107115
2784,121596.72172251117
2785,129619.59153647299
2786,70797.96488030786
2787,126139.48713788248
2788,71457.29302528556
2789,168518.08580829253
2790,99983.86981796492
2791,102213.6357928396
2792,66345.05762486062
2793,155017.26653884174
2794,86004.82460933815
2795,116075.49860218735
2796,90138.64370533924
2797,202626.3899527478
2798,107919.53363450688
2799,113982.91688356244
2800,72924.41155082698
2801,116995.8470118237
2802,123736.62382918756
2803,163105.24878608584
2804,126446.58701012224
2805,107026.02662707145
2806,80386.06050440024
2807,161999.4740994005
2808,144938.21134559694
2809,125686.76430452308
2810,128345.92746604014
2811,159258.07771599793
2812,171728.33709719862
2813,159682.41893375493
2814,162913.26700457773
2815,100346.54654573552
2816,248255.41747849734
2817,151674.13500766232
2818,129724.1104101437
2819,172935.92380619774
2820,129570.86242235571
2821,113918.70880126228
2822,194099.4158603436
2823,334681.64596123446
2824,172361.2192174275
2825,146812.46427812547
2826,130988.13271644634
2827,133527.66696259932
2828,220091.21851252922
2829,242420.8352189858
2830,229439.6914171226
2831,188185.5113801928
2832,248335.64029931
2833,267113.92550881347
2834,209620.38499678444
2835,218085.4870502118
2836,185846.32904044562
2837,171327.56520122255
2838,145941.5345153867
2839,172399.99929656586
2840,196878.34758038638
2841,197848.39821935256
2842,229514.72694607434
2843,147276.26992052657
2844,171079.03505854963
2845,127983.41713432458
2846,199738.8098163537
2847,200024.09603803576
2848,222757.09949873015
2849,199386.80411433295
2850,287102.3549313214
2851,224923.70053090638
2852,237692.63366347627
2853,234321.20690266282
2854,143012.8128343422
2855,209797.60458461416
2856,195283.71244265037
2857,186725.60937244562
2858,204666.9997655671
2859,112477.7927481521
2860,121425.05493636952
2861,127832.99667234752
2862,208932.29326382256
2863,130079.12684103289
2864,240821.44059904804
2865,143266.90312260832
2866,175499.04809523412
2867,95952.53532490764
2868,108938.96608188614
2869,109566.9422443492
2870,127214.12533435773
2871,89898.67254694378
2872,57233.31241552939
2873,98986.73278274089
2874,123143.16088675788
2875,125482.90205719635
2876,176092.73407887964
2877,130265.55373036368
2878,158244.73208299285
2879,127775.49177275308
2880,98554.33073872082
2881,136277.47478791492
2882,145925.92188990902
2883,166917.39528931797
2884,191669.8126828297
2885,153382.5442707081
2886,219006.38455076376
2887,108119.13838787004
2888,132413.92950338766
2889,68177.72505128942
2890,82997.63263565583
2891,130122.99454937795
2892,68459.2234167161
2893,97353.67354842013
2894,65860.53470861097
2895,270554.3919976182
2896,257912.45759743606
2897,202468.87563434042
2898,168344.15152046786
2899,208250.2829361653
2900,159632.1922777254
2901,206876.7064671392
2902,186355.07308105586
2903,332778.16288104944
2904,340223.4453456326
2905,76561.79087363233
2906,220361.5311827274
2907,119934.57105675702
2908,128341.09010977522
2909,158503.31384727533
2910,85838.89451007546
2911,91789.3624851447
2912,144827.0203115031
2913,97467.64721611812
2914,87035.7303454245
2915,96456.2634750407
2916,98360.31189777912
2917,185548.38843199433
2918,111689.14136548607
2919,245110.1461458234
